date	SP500	NIKKEI 225 STOCK AVERAGE - PRICE INDEX	FTSE100	DAX	CAC40
19990604	1327.75	16300.75	6361.48	5107.81	4344.25
19990607	1334.52	16475.89	6412.03	5190.15	4404.24
19990608	1317.33	16562.92	6431.54	5211.08	4407.58
19990609	1318.64	16622.5	6453.01	5253.89	4422.39
19990610	1302.82	17102.62	6403.41	5206.47	4380.99
19990611	1293.64	17198.55	6484.79	5262.15	4385.83
19990614	1294.00	17188.82	6430.15	5268.87	4372.39
19990615	1301.16	17282	6451.24	5342.86	4418.18
19990616	1330.41	17210.18	6504.88	5381.25	4481.75
19990617	1339.90	17470.45	6493.61	5412.00	4508.77
19990618	1342.84	17431.26	6527.81	5430.32	4539.56
19990621	1349.00	17738.85	6581.25	5468.47	4545.09
19990622	1335.88	17777.62	6552.42	5468.67	4538.04
19990623	1333.06	17586.75	6496.47	5399.11	4481.66
19990624	1315.78	17628.32	6416.69	5327.60	4434.21
19990625	1315.31	17436.52	6435.43	5301.21	4416.89
19990628	1331.35	17610.58	6405.75	5356.95	4465.23
19990629	1351.45	17782.79	6307.08	5359.53	4503.83
19990630	1372.71	17529.74	6318.53	5378.52	4536.61
19990701	1380.96	17860.75	6488.90	5480.22	4609.26
19990702	1391.22	17932.47	6491.92	5519.05	4620.67
19990705	1391.22	18135.06	6592.00	5625.62	4697.84
19990706	1388.12	18050.73	6620.63	5612.90	4692.51
19990707	1395.86	17958.9	6597.42	5588.50	4662.20
19990708	1394.42	17967.65	6557.34	5607.10	4631.13
19990709	1403.28	17937.73	6562.60	5638.95	4647.83
19990712	1399.10	18274.18	6545.47	5652.02	4662.28
19990713	1393.56	18181.09	6445.62	5573.82	4594.65
19990714	1398.17	18357.86	6473.14	5610.89	4594.65
19990715	1409.62	18431.86	6574.99	5619.26	4665.67
19990716	1418.78	18248.3	6563.25	5619.94	4656.79
19990719	1407.65	18532.58	6483.72	5624.74	4618.75
19990720	1377.10	18532.58	6391.99	5491.29	4548.31
19990721	1379.29	18257.52	6329.83	5414.17	4501.27
19990722	1360.97	17730.34	6297.75	5340.91	4489.57
19990723	1356.94	17534.44	6207.42	5310.63	4440.45
19990726	1347.76	17491.34	6169.13	5206.44	4395.91
19990727	1362.84	17462.72	6262.83	5224.16	4426.12
19990728	1365.40	17579.91	6297.22	5229.56	4428.71
19990729	1341.03	17869.92	6117.53	5052.32	4306.40
19990730	1328.72	17861.86	6231.93	5101.87	4382.06
19990802	1328.05	17825.7	6288.29	5129.50	4377.87
19990803	1322.18	17969.93	6250.65	5107.68	4354.75
19990804	1305.33	17685.38	6235.43	5119.37	4326.20
19990805	1313.71	17358.19	6101.61	4978.45	4240.70
19990806	1300.29	17084.24	6121.00	5010.47	4223.64
19990809	1297.80	17190.45	6126.45	5087.30	4292.90
19990810	1281.43	17202.09	5978.35	5000.87	4245.35
19990811	1301.93	17211.16	6014.44	5019.69	4268.95
19990812	1298.16	17422.97	6153.34	5127.43	4365.66
19990813	1327.68	17435.17	6245.13	5219.43	4434.28
19990816	1330.77	17826.03	6235.41	5257.10	4458.75
19990817	1344.16	17860.09	6166.45	5259.91	4479.75
19990818	1332.84	17892.26	6201.78	5230.47	4479.26
19990819	1323.59	17879.74	6117.98	5186.85	4408.90
19990820	1336.61	18098.11	6180.84	5219.85	4472.00
19990823	1360.22	18233.55	6322.11	5301.98	4487.35
19990824	1363.50	18095.41	6315.06	5324.02	4540.40
19990825	1381.79	17855.16	6369.49	5400.32	4629.23
19990826	1362.01	17666.29	6383.93	5389.34	4629.37
19990827	1348.27	17599.37	6375.16	5420.36	4642.71
19990830	1324.02	17918.97	6375.16	5392.53	4657.44
19990831	1320.41	17436.56	6246.44	5270.77	4589.22
19990901	1331.06	17802.48	6276.18	5317.12	4633.38
19990902	1319.11	17631.25	6195.60	5189.92	4550.60
19990903	1357.24	17629.99	6332.15	5336.22	4672.37
19990906	1357.24	17756.51	6375.70	5400.55	4668.04
19990907	1350.45	17707.5	6309.51	5391.36	4679.93
19990908	1344.15	17641.38	6253.57	5400.70	4680.61
19990909	1347.66	17677.56	6260.58	5436.86	4717.42
19990910	1351.66	17711.02	6191.01	5483.95	4745.48
19990913	1344.13	17909.29	6168.97	5446.91	4716.78
19990914	1336.29	17777.22	6115.96	5401.47	4697.39
19990915	1317.97	17777.22	6067.69	5387.18	4662.02
19990916	1318.48	17291.59	6014.61	5304.42	4640.55
19990917	1335.42	17342.27	6039.80	5303.94	4644.32
19990920	1335.53	17575.26	6056.53	5351.98	4680.49
19990921	1307.58	17932.79	5957.34	5282.76	4612.93
19990922	1310.52	17325.76	5913.93	5238.76	4568.12
19990923	1280.41	17325.76	5969.71	5299.57	4601.24
19990924	1277.36	16871.73	5937.64	5190.20	4540.87
19990927	1283.31	16821.06	6078.58	5239.64	4596.60
19990928	1282.20	17325.7	6007.18	5119.10	4543.92
19990929	1268.38	17282.28	6020.64	5135.62	4535.08
19990930	1282.70	17605.46	6029.84	5149.83	4591.42
19991001	1282.81	17712.56	5970.73	5124.55	4550.57
19991004	1304.59	17763.71	6052.88	5218.86	4603.24
19991005	1301.34	17784.15	6084.51	5301.85	4661.13
19991006	1325.40	17896.42	6097.53	5353.32	4691.72
19991007	1317.64	18136.55	6200.45	5419.31	4742.26
19991008	1336.02	18062.18	6199.39	5419.26	4721.93
19991011	1335.20	18062.18	6234.78	5414.50	4722.35
19991012	1313.03	18090.81	6174.85	5358.46	4658.54
19991013	1285.55	17754.49	6113.36	5295.43	4602.85
19991014	1283.42	17780.26	6039.40	5220.29	4583.63
19991015	1247.41	17601.57	5907.33	5184.23	4524.42
19991018	1254.13	17275.33	5869.18	5156.28	4495.30
19991019	1261.31	17254.17	5993.69	5255.51	4591.20
19991020	1289.42	17534.71	6006.68	5291.23	4577.83
19991021	1283.61	17448.27	5939.34	5246.49	4602.39
19991022	1301.66	17438.8	6058.91	5357.75	4677.80
19991025	1293.63	17648.79	6009.36	5320.40	4669.28
19991026	1281.91	17671.79	6092.40	5388.76	4706.59
19991027	1296.70	17382.36	6045.70	5363.86	4695.05
19991028	1342.44	17413.71	6149.10	5478.89	4748.62
19991029	1362.92	17942.08	6255.72	5525.40	4888.62
19991101	1354.13	17996.92	6283.97	5524.92	4888.62
19991102	1347.74	17991.96	6252.00	5546.95	4898.52
19991103	1354.92	17991.96	6280.84	5560.87	4917.84
19991104	1362.64	18348.13	6331.33	5635.62	4943.74
19991105	1370.23	18354.9	6356.61	5658.10	4975.90
19991108	1377.01	18240.98	6374.34	5647.94	4994.77
19991109	1365.28	18292.16	6435.45	5694.73	4997.56
19991110	1373.46	18567.87	6446.96	5742.42	5051.83
19991111	1381.45	18327.28	6551.44	5802.36	5132.08
19991112	1396.06	18258.55	6511.58	5791.05	5141.51
19991115	1394.39	18198.09	6533.64	5859.29	5178.13
19991116	1420.06	18155.14	6582.99	5909.52	5191.01
19991117	1410.70	18274.82	6555.69	5870.17	5178.23
19991118	1424.94	18532.81	6550.75	5950.05	5246.33
19991119	1422.00	18570.84	6482.25	5955.97	5263.23
19991122	1420.94	18822.12	6441.99	5819.89	5147.96
19991123	1404.64	18822.12	6534.20	5814.74	5152.87
19991124	1417.08	18896.21	6561.76	5818.73	5189.38
19991125	1417.08	18721.78	6682.76	5961.45	5352.60
19991126	1416.62	18914.5	6684.79	5958.07	5396.99
19991129	1407.83	18850.27	6692.31	5888.88	5373.91
19991130	1388.91	18558.23	6597.17	5896.04	5341.62
19991201	1397.72	18495.95	6645.97	5933.84	5381.41
19991202	1409.03	18514.41	6653.67	5937.20	5354.19
19991203	1433.30	18368.14	6742.17	6119.17	5468.05
19991206	1423.33	18507.2	6694.01	6142.19	5509.97
19991207	1409.17	18593.96	6660.92	6158.77	5534.51
19991208	1403.88	18401.2	6619.38	6115.59	5487.12
19991209	1408.11	18260.72	6680.84	6118.06	5548.62
19991210	1417.03	18271.85	6739.52	6097.90	5481.10
19991213	1415.22	18205.08	6710.71	6127.20	5535.76
19991214	1403.17	18165.55	6702.08	6187.99	5564.47
19991215	1413.32	18138.36	6633.82	6232.75	5530.13
19991216	1418.78	18111.31	6671.98	6341.29	5540.16
19991217	1421.03	18095.12	6724.58	6353.90	5502.40
19991220	1418.09	18175.49	6731.19	6378.66	5521.11
19991221	1433.43	18080.38	6707.50	6418.68	5529.24
19991222	1436.13	18461.93	6728.65	6492.53	5621.29
19991223	1458.34	18461.93	6776.81	6782.39	5731.35
19991224	1458.34	18584.95	6806.51	6782.39	5852.50
19991227	1457.09	18546.9	6806.51	6837.41	5834.47
19991228	1457.66	18783.52	6806.51	6861.54	5827.08
19991229	1463.45	18810.58	6835.91	6859.58	5837.75
19991230	1464.47	18934.34	6930.20	6958.14	5958.32
19991231	1469.25	18934.34	6930.20	6958.14	5958.32
20000103	1455.22	18934.34	6930.20	6750.76	5917.37
20000104	1399.42	19002.86	6665.86	6586.95	5672.02
20000105	1402.11	18542.55	6535.90	6502.07	5479.70
20000106	1403.45	18168.27	6447.24	6474.92	5450.11
20000107	1441.47	18193.41	6504.75	6780.96	5539.61
20000110	1457.59	18193.41	6607.71	6925.52	5646.12
20000111	1438.56	18850.92	6518.94	6891.25	5613.90
20000112	1432.25	18677.42	6532.84	6912.81	5582.50
20000113	1449.67	18833.29	6531.46	6955.98	5633.24
20000114	1465.16	18956.55	6658.18	7173.22	5787.44
20000117	1465.16	19437.23	6669.46	7258.90	5842.78
20000118	1455.14	19196.57	6504.57	7072.12	5672.95
20000119	1455.91	18897.75	6445.45	7091.04	5649.46
20000120	1445.56	19008.01	6348.73	7112.66	5709.74
20000121	1441.36	18878.09	6346.31	6992.75	5681.32
20000124	1401.53	19056.71	6379.83	6931.99	5690.86
20000125	1410.03	18895.53	6274.10	6809.64	5597.50
20000126	1404.09	19111.19	6375.60	6969.37	5646.32
20000127	1398.56	19209.72	6440.97	7126.13	5688.35
20000128	1360.16	19434.78	6375.61	7066.60	5731.05
20000131	1394.45	19539.7	6268.54	6835.60	5659.81
20000201	1409.28	19423.38	6290.93	7050.46	5773.42
20000202	1409.12	19578.91	6302.83	7171.95	5946.86
20000203	1424.97	19786.42	6324.33	7354.26	6149.67
20000204	1424.37	19763.13	6184.98	7444.61	6275.72
20000207	1424.18	19945.43	6118.64	7296.32	6203.58
20000208	1441.75	19868.88	6285.81	7549.88	6297.66
20000209	1411.70	20007.77	6315.41	7629.11	6271.60
20000210	1416.83	19710.02	6279.81	7709.27	6207.52
20000211	1387.13	19710.02	6193.32	7611.55	6287.01
20000214	1389.94	19556.46	6068.62	7644.80	6268.32
20000215	1402.05	19367.83	6005.19	7396.13	6092.63
20000216	1387.67	19599.18	6147.38	7490.32	6046.27
20000217	1388.27	19791.4	6209.34	7580.53	6154.96
20000218	1346.09	19789.03	6164.96	7573.78	6062.72
20000221	1346.09	19543.75	6081.62	7590.53	5967.28
20000222	1352.17	19390.58	6014.73	7607.94	5963.31
20000223	1360.69	19519.55	6144.10	7698.97	6031.25
20000224	1353.42	19571.44	6086.70	7640.53	6078.78
20000225	1333.36	19817.88	6197.98	7738.68	6188.64
20000228	1348.05	19720.1	6099.64	7587.13	6102.73
20000229	1366.42	19959.52	6232.56	7644.55	6190.96
20000301	1379.19	20081.67	6364.89	7727.93	6256.32
20000302	1381.77	20065.11	6432.10	7945.77	6477.55
20000303	1409.17	19927.54	6487.46	7960.03	6514.11
20000306	1391.28	19796.35	6567.81	7975.78	6545.98
20000307	1355.63	19944.24	6466.54	8064.97	6441.85
20000308	1366.70	19766.8	6411.21	7987.00	6344.97
20000309	1401.69	19662.33	6532.11	7949.15	6423.43
20000310	1395.07	19750.4	6568.73	7975.95	6510.28
20000313	1383.62	19189.93	6466.87	7693.85	6336.93
20000314	1359.15	19141.84	6487.11	7650.05	6350.35
20000315	1392.15	19078.6	6446.99	7414.46	6188.94
20000316	1458.47	19253.23	6557.25	7583.96	6258.53
20000317	1464.47	19566.32	6557.99	7710.92	6304.28
20000320	1456.63	19566.32	6624.51	7872.38	6352.51
20000321	1493.88	19602.36	6617.87	7807.93	6320.87
20000322	1500.64	19733.59	6609.62	7798.62	6279.29
20000323	1527.34	19704.6	6594.61	7694.78	6268.31
20000324	1527.45	19958.08	6738.50	7932.42	6364.26
20000327	1523.86	20281.03	6687.17	7892.49	6450.85
20000328	1507.73	20374.34	6650.14	7931.93	6524.30
20000329	1508.52	20706.65	6598.83	7864.76	6505.48
20000330	1487.92	20441.5	6445.17	7644.89	6313.82
20000331	1498.58	20337.32	6540.22	7599.39	6286.05
20000403	1505.97	20726.99	6462.12	7429.22	6130.27
20000404	1494.73	20594.93	6427.03	7522.80	6221.94
20000405	1487.38	20462.77	6379.32	7330.77	6036.94
20000406	1501.34	20223.61	6451.14	7446.21	6224.02
20000407	1516.34	20252.81	6569.88	7522.20	6308.04
20000410	1504.45	20619.06	6533.38	7516.95	6364.90
20000411	1500.59	20522.52	6379.22	7442.66	6261.42
20000412	1467.17	20833.21	6350.80	7443.07	6238.70
20000413	1440.52	20526.42	6357.00	7449.06	6264.34
20000414	1356.56	20434.68	6178.12	7214.83	6065.71
20000417	1401.44	19008.64	5994.57	7187.14	6060.54
20000418	1441.61	18969.52	6074.04	7196.49	6147.44
20000419	1427.47	19086.62	6184.91	7216.71	6166.46
20000420	1434.53	18959.32	6241.22	7157.95	6234.51
20000421	1434.53	18252.68	6241.22	7157.95	6234.51
20000424	1429.86	18480.15	6241.22	7157.95	6234.51
20000425	1477.44	18272.33	6282.97	7280.51	6320.29
20000426	1460.98	18134.31	6256.53	7388.55	6390.87
20000427	1464.92	18019.17	6179.27	7221.74	6247.86
20000428	1452.42	17973.7	6327.43	7414.68	6419.72
20000501	1468.25	18403.08	6327.43	7414.68	6419.72
20000502	1446.28	18439.36	6373.39	7555.92	6562.41
20000503	1415.09	18439.36	6184.79	7376.93	6435.65
20000504	1409.56	18439.36	6199.58	7386.71	6491.74
20000505	1432.63	18439.36	6238.84	7530.82	6545.76
20000508	1424.17	18199.96	6216.30	7408.09	6514.42
20000509	1412.14	17844.54	6123.81	7280.54	6369.61
20000510	1383.05	17701.47	6100.65	7120.86	6263.34
20000511	1407.81	16882.46	6245.88	7259.48	6380.13
20000512	1420.95	17357.86	6283.45	7269.28	6449.27
20000515	1452.36	17313.69	6247.70	7195.15	6392.27
20000516	1466.03	17551.25	6318.36	7371.06	6557.39
20000517	1447.80	17404.03	6196.22	7211.51	6453.05
20000518	1437.20	17031.63	6232.95	7181.58	6451.97
20000519	1406.95	16858.17	6045.38	6989.03	6196.05
20000522	1400.72	16386.01	6035.54	6912.96	6094.17
20000523	1373.86	16318.73	6086.79	6927.69	6148.56
20000524	1399.05	16044.44	6118.62	6834.88	6027.10
20000525	1381.52	16247.82	6231.11	6978.87	6129.66
20000526	1378.02	16008.14	6216.92	6938.33	6129.15
20000529	1378.02	16245.44	6216.92	7016.66	6205.13
20000530	1422.45	16228.9	6359.57	7119.26	6325.49
20000531	1420.59	16332.45	6359.35	7109.67	6426.26
20000601	1448.81	16694.30	6470.54	7272.76	6599.71
20000602	1477.27	16800.06	6626.38	7438.95	6673.52
20000605	1467.63	17201.79	6546.65	7408.02	6656.26
20000606	1457.84	17170.08	6546.75	7359.80	6589.77
20000607	1471.36	17144.96	6503.82	7292.98	6498.50
20000608	1461.67	17004.34	6496.57	7243.13	6523.66
20000609	1456.95	16861.91	6443.78	7254.53	6549.05
20000612	1446.00	16980.61	6430.88	7235.64	6549.05
20000613	1469.44	16914.95	6447.11	7268.91	6532.84
20000614	1470.54	16654.42	6536.29	7350.94	6608.10
20000615	1478.73	16338.70	6490.81	7328.62	6512.98
20000616	1464.46	16318.31	6526.01	7131.40	6456.26
20000619	1486.00	16591.35	6490.22	7198.80	6505.16
20000620	1475.95	16907.55	6526.93	7227.27	6554.92
20000621	1479.13	17210.08	6477.76	7100.09	6490.76
20000622	1452.18	17106.01	6413.82	7053.67	6474.88
20000623	1441.48	16963.21	6391.49	6980.41	6545.35
20000626	1455.31	16925.40	6405.17	7027.19	6586.26
20000627	1450.55	17279.06	6375.33	7048.96	6568.09
20000628	1454.82	17370.17	6313.53	7056.05	6607.96
20000629	1442.39	17475.90	6238.98	6874.54	6400.82
20000630	1454.60	17411.05	6312.71	6898.21	6446.54
20000703	1469.54	17614.66	6470.43	6958.96	6508.47
20000704	1469.54	17470.15	6416.99	6944.36	6494.77
20000705	1446.23	17435.95	6382.46	6961.73	6462.70
20000706	1456.67	17282.37	6419.59	6951.09	6453.97
20000707	1478.90	17398.24	6497.54	7052.22	6565.97
20000710	1475.62	17572.68	6466.24	7070.82	6487.42
20000711	1480.88	17504.36	6475.84	7003.98	6490.35
20000712	1492.92	17342.13	6518.50	7065.97	6536.51
20000713	1495.84	17036.90	6475.73	7195.99	6570.36
20000714	1509.98	17142.90	6475.36	7318.38	6570.36
20000717	1510.49	17286.83	6525.45	7430.70	6619.25
20000718	1493.74	16945.07	6450.54	7406.91	6514.54
20000719	1481.96	16983.57	6465.45	7366.57	6495.11
20000720	1495.57	16983.57	6469.01	7480.14	6563.77
20000721	1480.19	16811.49	6378.42	7373.26	6464.12
20000724	1464.29	16547.12	6381.31	7328.31	6502.57
20000725	1474.47	16573.59	6390.74	7329.04	6463.91
20000726	1452.42	16502.61	6387.09	7302.12	6493.00
20000727	1449.62	16182.01	6352.13	7183.44	6511.53
20000728	1419.89	15838.57	6335.69	7128.30	6415.72
20000731	1430.83	15727.49	6365.26	7190.37	6542.49
20000801	1438.10	16099.67	6379.35	7145.53	6532.29
20000802	1438.70	16206.19	6391.28	7112.45	6529.91
20000803	1452.56	15814.44	6317.13	7037.91	6354.93
20000804	1462.93	15667.36	6363.51	7016.59	6461.35
20000807	1479.32	16002.71	6387.78	7113.22	6519.04
20000808	1482.80	15820.11	6358.12	7123.81	6532.44
20000809	1472.87	16034.60	6413.97	7226.71	6570.18
20000810	1460.25	15975.65	6387.27	7280.97	6562.54
20000811	1471.84	16117.50	6384.46	7322.98	6553.00
20000814	1491.56	16153.91	6419.93	7331.67	6609.36
20000815	1484.43	16298.29	6475.52	7307.43	6636.61
20000816	1479.85	16356.03	6532.05	7315.27	6684.08
20000817	1496.07	16161.03	6518.17	7278.43	6635.34
20000818	1491.72	16280.49	6543.66	7232.42	6594.35
20000821	1499.48	16040.18	6542.19	7199.34	6571.63
20000822	1498.13	16454.74	6584.82	7249.20	6513.71
20000823	1505.97	16436.65	6566.24	7232.78	6501.70
20000824	1508.31	16670.82	6557.04	7230.26	6461.93
20000825	1506.45	16911.33	6563.71	7307.17	6595.11
20000828	1514.09	17181.12	6563.71	7339.22	6615.02
20000829	1509.84	17141.75	6586.27	7294.40	6633.99
20000830	1502.59	16901.67	6615.12	7185.56	6634.62
20000831	1517.68	16861.26	6672.66	7216.45	6625.42
20000901	1520.77	16739.78	6795.01	7344.67	6813.66
20000904	1520.77	16688.21	6798.06	7445.56	6922.33
20000905	1507.08	16452.27	6752.48	7395.07	6856.76
20000906	1492.25	16399.87	6694.73	7333.05	6796.79
20000907	1502.51	16300.46	6689.19	7373.34	6834.46
20000908	1494.50	16501.55	6600.74	7267.77	6703.36
20000911	1489.26	16130.90	6581.96	7214.45	6675.01
20000912	1481.99	16040.23	6555.52	7135.75	6697.80
20000913	1484.91	16190.52	6478.19	7006.26	6568.89
20000914	1480.87	16213.28	6555.50	7048.50	6637.91
20000915	1465.81	16213.28	6417.30	6999.54	6614.65
20000918	1444.51	16061.16	6410.15	6891.69	6522.38
20000919	1459.90	16124.19	6403.50	6937.74	6529.95
20000920	1451.34	16458.31	6279.87	6765.23	6405.43
20000921	1449.05	16311.05	6199.16	6682.92	6254.77
20000922	1448.72	15818.25	6205.92	6740.25	6258.58
20000925	1439.03	15992.90	6257.13	6788.69	6336.28
20000926	1427.21	15928.62	6213.21	6765.04	6294.06
20000927	1426.57	15639.95	6269.34	6814.06	6319.79
20000928	1458.29	15626.96	6264.06	6832.76	6311.03
20000929	1436.51	15747.26	6294.24	6798.12	6266.63
20001002	1436.23	15902.51	6284.46	6862.26	6349.24
20001003	1426.46	15912.09	6345.04	6862.26	6400.43
20001004	1434.32	16149.08	6334.94	6823.43	6296.13
20001005	1436.28	16099.26	6381.98	6892.49	6335.12
20001006	1408.99	15994.24	6391.23	6776.39	6258.41
20001009	1402.03	15994.24	6264.84	6680.78	6110.06
20001010	1387.02	15827.72	6247.68	6673.15	6143.30
20001011	1364.59	15513.57	6117.63	6561.63	5956.12
20001012	1329.78	15550.64	6131.94	6465.26	5990.70
20001013	1374.17	15330.31	6209.58	6661.30	6064.21
20001016	1374.62	15512.32	6285.73	6627.25	6088.04
20001017	1349.97	15340.22	6203.25	6531.71	6067.15
20001018	1342.13	14872.48	6148.24	6483.00	5937.35
20001019	1388.76	14811.08	6218.91	6619.43	6066.48
20001020	1396.93	15198.73	6276.27	6618.43	6149.44
20001023	1395.78	15097.96	6315.90	6620.45	6182.34
20001024	1398.13	15148.19	6438.38	6802.81	6323.74
20001025	1364.90	14840.47	6367.83	6748.22	6277.90
20001026	1364.44	14858.43	6302.32	6767.90	6208.42
20001027	1379.58	14582.20	6366.55	6924.68	6268.93
20001030	1398.66	14464.56	6388.40	6926.57	6296.84
20001031	1429.40	14539.60	6438.42	7077.44	6397.66
20001101	1421.22	14872.39	6457.61	7059.07	6409.05
20001102	1428.32	14837.78	6392.01	7088.64	6400.31
20001103	1426.69	14837.78	6385.44	7128.27	6398.92
20001106	1432.19	15371.44	6430.99	7136.30	6352.24
20001107	1431.87	15340.33	6466.91	7076.28	6386.07
20001108	1409.28	15399.64	6477.37	7008.64	6336.03
20001109	1400.14	15060.05	6442.19	6959.50	6271.15
20001110	1365.98	14988.54	6400.22	6851.69	6147.49
20001113	1351.26	14664.64	6274.80	6742.10	6037.73
20001114	1382.95	14660.04	6412.90	6966.65	6225.98
20001115	1389.81	14799.14	6432.30	6961.09	6301.78
20001116	1372.32	14587.03	6430.40	6842.11	6283.06
20001117	1367.72	14544.30	6440.10	6752.29	6161.92
20001120	1342.62	14531.65	6344.98	6609.48	6021.79
20001121	1347.35	14408.46	6382.15	6678.07	6081.02
20001122	1322.36	14301.31	6221.36	6510.54	5944.70
20001123	1322.36	14301.31	6287.26	6601.00	6053.04
20001124	1341.77	14315.35	6327.55	6664.18	6145.65
20001127	1348.97	14720.39	6374.69	6696.91	6171.33
20001128	1336.09	14658.87	6249.80	6625.56	6069.22
20001129	1341.91	14507.64	6164.88	6598.32	6060.65
20001130	1314.95	14648.51	6142.20	6372.33	5928.08
20001201	1315.23	14835.33	6170.42	6512.91	5928.50
20001204	1324.97	14954.73	6158.67	6408.10	5791.51
20001205	1376.54	14695.05	6298.98	6637.09	5994.89
20001206	1351.46	14889.37	6273.32	6622.25	5985.24
20001207	1343.55	14720.36	6231.37	6566.08	5984.69
20001208	1369.89	14696.51	6288.33	6691.25	5939.32
20001211	1380.20	15015.70	6370.35	6782.52	6077.88
20001212	1371.18	15114.64	6390.41	6733.59	6047.66
20001213	1359.99	15168.68	6402.96	6620.21	5962.29
20001214	1340.93	14927.19	6263.81	6469.95	5905.65
20001215	1312.15	14552.29	6175.81	6331.30	5839.54
20001218	1322.74	14483.90	6246.48	6390.25	5887.49
